location_id,species_id,method,time_of_day,rate,min_level,max_level,condition_note
247,129,GOOD_ROD,ANY,1,25,25,
247,130,SUPER_ROD,ANY,60,50,50,
247,130,SUPER_ROD,ANY,30,50,50,
247,130,SUPER_ROD,ANY,5,50,50,
247,130,SUPER_ROD,ANY,4,50,50,
247,130,SUPER_ROD,ANY,1,50,50,
248,184,WALK,ANY,20,59,59,
248,419,WALK,ANY,20,59,59,
248,75,WALK,MORNING,10,59,59,
248,67,WALK,MORNING,10,59,59,
248,308,WALK,ANY,10,59,59,
248,208,WALK,ANY,10,59,59,
248,42,WALK,ANY,5,59,59,
248,444,WALK,ANY,5,59,59,
248,42,WALK,ANY,4,59,59,
248,444,WALK,ANY,4,59,59,
248,42,WALK,ANY,1,59,59,
248,444,WALK,ANY,1,59,59,
248,75,SWARM,ANY,20,59,59,Swarm
248,75,WALK,DAY,10,59,59,
248,67,WALK,DAY,10,59,59,
248,75,WALK,NIGHT,10,59,59,
248,67,WALK,NIGHT,10,59,59,
248,444,RADAR,ANY,20,59,59,PokeRadar
248,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
248,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
249,184,WALK,ANY,20,59,59,
249,419,WALK,ANY,20,59,59,
249,75,WALK,MORNING,10,59,59,
249,67,WALK,MORNING,10,59,59,
249,308,WALK,ANY,10,59,59,
249,208,WALK,ANY,10,59,59,
249,42,WALK,ANY,5,59,59,
249,444,WALK,ANY,5,59,59,
249,42,WALK,ANY,4,59,59,
249,444,WALK,ANY,4,59,59,
249,42,WALK,ANY,1,59,59,
249,444,WALK,ANY,1,59,59,
249,75,SWARM,ANY,20,59,59,Swarm
249,75,WALK,DAY,10,59,59,
249,67,WALK,DAY,10,59,59,
249,75,WALK,NIGHT,10,59,59,
249,67,WALK,NIGHT,10,59,59,
249,444,RADAR,ANY,20,59,59,PokeRadar
249,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
249,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
252,41,WALK,ANY,20,8,8,
252,194,WALK,ANY,20,8,8,
252,74,WALK,MORNING,10,8,8,
252,54,WALK,MORNING,10,8,8,
252,27,WALK,ANY,10,8,8,
252,296,WALK,ANY,10,8,8,
252,41,WALK,ANY,5,8,8,
252,74,WALK,ANY,5,8,8,
252,41,WALK,ANY,4,8,8,
252,74,WALK,ANY,4,8,8,
252,41,WALK,ANY,1,8,8,
252,74,WALK,ANY,1,8,8,
252,74,SWARM,ANY,20,8,8,Swarm
252,74,WALK,DAY,10,8,8,
252,54,WALK,DAY,10,8,8,
252,74,WALK,NIGHT,10,8,8,
252,54,WALK,NIGHT,10,8,8,
252,74,RADAR,ANY,20,8,8,PokeRadar
252,74,WALK,ANY,10,8,8,Incense Burner (Alolan form)
252,74,WALK,ANY,10,8,8,Incense Burner (Alolan form)
252,211,SURF,ANY,30,40,40,Surfing + Incense Burner (Hisuian form)
252,194,SURF,ANY,60,40,40,
252,194,SURF,ANY,30,40,40,
252,195,SURF,ANY,5,40,40,
252,195,SURF,ANY,4,40,40,
252,195,SURF,ANY,1,40,40,
252,129,OLD_ROD,ANY,60,10,10,
252,339,OLD_ROD,ANY,30,10,10,
252,129,OLD_ROD,ANY,5,10,10,
252,129,OLD_ROD,ANY,4,10,10,
252,129,OLD_ROD,ANY,1,10,10,
252,129,GOOD_ROD,ANY,60,25,25,
252,339,GOOD_ROD,ANY,30,25,25,
252,129,GOOD_ROD,ANY,5,25,25,
252,339,GOOD_ROD,ANY,4,25,25,
252,339,GOOD_ROD,ANY,1,25,25,
252,130,SUPER_ROD,ANY,60,50,50,
252,340,SUPER_ROD,ANY,30,50,50,
252,130,SUPER_ROD,ANY,5,50,50,
252,340,SUPER_ROD,ANY,4,50,50,
252,340,SUPER_ROD,ANY,1,50,50,
255,41,WALK,ANY,20,9,9,
255,74,WALK,ANY,20,9,9,
255,50,WALK,MORNING,10,9,9,
255,447,WALK,MORNING,10,9,9,
255,41,WALK,ANY,10,9,9,
255,74,WALK,ANY,10,9,9,
255,41,WALK,ANY,5,9,9,
255,74,WALK,ANY,5,9,9,
255,50,WALK,ANY,4,8,9,
255,50,WALK,ANY,4,8,9,
255,50,WALK,ANY,1,9,9,
255,50,WALK,ANY,1,9,9,
255,50,SWARM,ANY,20,9,9,Swarm
255,50,WALK,DAY,10,9,9,
255,447,WALK,DAY,10,9,9,
255,50,WALK,NIGHT,10,9,9,
255,447,WALK,NIGHT,10,9,9,
255,50,RADAR,ANY,20,9,9,PokeRadar
255,50,WALK,ANY,10,9,9,Incense Burner (Alolan form)
255,50,WALK,ANY,10,9,9,Incense Burner (Alolan form)
256,41,WALK,ANY,20,10,10,
256,74,WALK,ANY,20,10,10,
256,50,WALK,MORNING,10,10,10,
256,447,WALK,MORNING,10,10,10,
256,41,WALK,ANY,10,10,10,
256,74,WALK,ANY,10,10,10,
256,41,WALK,ANY,5,10,10,
256,74,WALK,ANY,5,10,10,
256,50,WALK,ANY,4,10,10,
256,50,WALK,ANY,4,10,10,
256,50,WALK,ANY,1,10,10,
256,50,WALK,ANY,1,10,10,
256,50,SWARM,ANY,20,10,10,Swarm
256,50,WALK,DAY,10,10,10,
256,447,WALK,DAY,10,10,10,
256,50,WALK,NIGHT,10,10,10,
256,447,WALK,NIGHT,10,10,10,
256,50,RADAR,ANY,20,10,10,PokeRadar
256,50,WALK,ANY,10,10,10,Incense Burner (Alolan form)
256,50,WALK,ANY,10,10,10,Incense Burner (Alolan form)
256,79,SURF,ANY,30,40,40,Surfing + Incense Burner (Galarian form)
256,41,SURF,ANY,60,40,40,
256,41,SURF,ANY,30,40,40,
256,42,SURF,ANY,5,40,40,
256,42,SURF,ANY,4,40,40,
256,42,SURF,ANY,1,40,40,
256,129,OLD_ROD,ANY,60,10,10,
256,339,OLD_ROD,ANY,30,10,10,
256,339,OLD_ROD,ANY,5,10,10,
256,129,OLD_ROD,ANY,4,10,10,
256,129,OLD_ROD,ANY,1,10,10,
256,129,GOOD_ROD,ANY,60,25,25,
256,339,GOOD_ROD,ANY,30,25,25,
256,339,GOOD_ROD,ANY,5,25,25,
256,339,GOOD_ROD,ANY,4,25,25,
256,339,GOOD_ROD,ANY,1,25,25,
256,130,SUPER_ROD,ANY,60,50,50,
256,340,SUPER_ROD,ANY,30,50,50,
256,339,SUPER_ROD,ANY,5,50,50,
256,340,SUPER_ROD,ANY,4,50,50,
256,340,SUPER_ROD,ANY,1,50,50,
259,22,WALK,ANY,20,69,69,
259,112,WALK,ANY,20,69,69,
259,126,WALK,MORNING,10,69,69,
259,67,WALK,MORNING,10,69,69,
259,227,WALK,ANY,10,69,69,
259,207,WALK,ANY,10,69,69,
259,323,WALK,ANY,5,69,69,
259,324,WALK,ANY,5,69,69,
259,323,WALK,ANY,4,69,69,
259,324,WALK,ANY,4,69,69,
259,323,WALK,ANY,1,69,69,
259,324,WALK,ANY,1,69,69,
259,126,SWARM,ANY,20,69,69,Swarm
259,126,WALK,DAY,10,69,69,
259,67,WALK,DAY,10,69,69,
259,126,WALK,NIGHT,10,69,69,
259,67,WALK,NIGHT,10,69,69,
259,324,RADAR,ANY,20,69,69,PokeRadar
259,105,WALK,ANY,10,69,69,Incense Burner (Alolan form)
259,105,WALK,ANY,10,69,69,Incense Burner (Alolan form)
260,42,WALK,ANY,20,69,69,
260,112,WALK,ANY,20,69,69,
260,219,WALK,MORNING,10,69,69,
260,75,WALK,MORNING,10,69,69,
260,67,WALK,ANY,10,69,69,
260,324,WALK,ANY,10,69,69,
260,110,WALK,ANY,5,69,69,
260,89,WALK,ANY,5,69,69,
260,110,WALK,ANY,4,69,69,
260,89,WALK,ANY,4,69,69,
260,110,WALK,ANY,1,69,69,
260,89,WALK,ANY,1,69,69,
260,219,SWARM,ANY,20,69,69,Swarm
260,219,WALK,DAY,10,69,69,
260,75,WALK,DAY,10,69,69,
260,219,WALK,NIGHT,10,69,69,
260,75,WALK,NIGHT,10,69,69,
260,89,RADAR,ANY,20,69,69,PokeRadar
260,110,WALK,ANY,10,69,69,Incense Burner (Galarian form)
260,110,WALK,ANY,10,69,69,Incense Burner (Galarian form)
261,219,WALK,ANY,20,69,69,
261,112,WALK,ANY,20,69,69,
261,42,WALK,MORNING,10,69,69,
261,75,WALK,MORNING,10,69,69,
261,67,WALK,ANY,10,69,69,
261,324,WALK,ANY,10,69,69,
261,110,WALK,ANY,5,69,69,
261,89,WALK,ANY,5,69,69,
261,110,WALK,ANY,4,69,69,
261,89,WALK,ANY,4,69,69,
261,110,WALK,ANY,1,69,69,
261,89,WALK,ANY,1,69,69,
261,42,SWARM,ANY,20,69,69,Swarm
261,42,WALK,DAY,10,69,69,
261,75,WALK,DAY,10,69,69,
261,42,WALK,NIGHT,10,69,69,
261,75,WALK,NIGHT,10,69,69,
261,89,RADAR,ANY,20,69,69,PokeRadar
261,110,WALK,ANY,10,69,69,Incense Burner (Galarian form)
261,110,WALK,ANY,10,69,69,Incense Burner (Galarian form)
263,397,WALK,ANY,20,54,54,
263,400,WALK,ANY,20,54,54,
263,358,WALK,MORNING,10,54,54,
263,358,WALK,MORNING,10,54,54,
263,338,WALK,ANY,10,54,54,
263,337,WALK,ANY,10,54,54,
263,356,WALK,ANY,5,54,54,
263,397,WALK,ANY,5,54,54,
263,356,WALK,ANY,4,54,54,
263,397,WALK,ANY,4,54,54,
263,356,WALK,ANY,1,54,54,
263,397,WALK,ANY,1,54,54,
263,358,SWARM,ANY,20,54,54,Swarm
263,358,WALK,DAY,10,54,54,
263,358,WALK,DAY,10,54,54,
263,358,WALK,NIGHT,10,54,54,
263,358,WALK,NIGHT,10,54,54,
263,202,RADAR,ANY,20,54,54,PokeRadar
263,864,WALK,ANY,10,54,54,Incense Burner
263,864,WALK,ANY,10,54,54,Incense Burner
263,199,SURF,ANY,30,55,55,Surfing + Incense Burner (Galarian form)
263,55,SURF,ANY,60,55,55,
263,55,SURF,ANY,30,55,55,
263,55,SURF,ANY,5,55,55,
263,55,SURF,ANY,4,55,55,
263,55,SURF,ANY,1,55,55,
263,129,OLD_ROD,ANY,60,10,10,
263,129,OLD_ROD,ANY,30,10,10,
263,129,OLD_ROD,ANY,5,10,10,
263,129,OLD_ROD,ANY,4,10,10,
263,129,OLD_ROD,ANY,1,10,10,
263,129,GOOD_ROD,ANY,60,25,25,
263,129,GOOD_ROD,ANY,30,25,25,
263,129,GOOD_ROD,ANY,5,25,25,
263,129,GOOD_ROD,ANY,4,25,25,
263,129,GOOD_ROD,ANY,1,25,25,
263,130,SUPER_ROD,ANY,60,50,50,
263,130,SUPER_ROD,ANY,30,50,50,
263,130,SUPER_ROD,ANY,5,50,50,
263,130,SUPER_ROD,ANY,4,50,50,
263,130,SUPER_ROD,ANY,1,50,50,
264,42,WALK,ANY,20,66,66,
264,93,WALK,ANY,20,66,66,
264,356,WALK,MORNING,10,66,66,
264,354,WALK,MORNING,10,66,66,
264,437,WALK,ANY,10,66,66,
264,358,WALK,ANY,10,66,66,
264,337,WALK,ANY,5,66,66,
264,338,WALK,ANY,5,66,66,
264,337,WALK,ANY,4,66,66,
264,338,WALK,ANY,4,66,66,
264,337,WALK,ANY,1,66,66,
264,338,WALK,ANY,1,66,66,
264,356,SWARM,ANY,20,66,66,Swarm
264,356,WALK,DAY,10,66,66,
264,354,WALK,DAY,10,66,66,
264,356,WALK,NIGHT,10,66,66,
264,354,WALK,NIGHT,10,66,66,
264,338,RADAR,ANY,20,66,66,PokeRadar
264,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
264,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
265,42,WALK,ANY,20,66,66,
265,93,WALK,ANY,20,66,66,
265,356,WALK,MORNING,10,66,66,
265,354,WALK,MORNING,10,66,66,
265,437,WALK,ANY,10,66,66,
265,358,WALK,ANY,10,66,66,
265,337,WALK,ANY,5,66,66,
265,338,WALK,ANY,5,66,66,
265,337,WALK,ANY,4,66,66,
265,338,WALK,ANY,4,66,66,
265,337,WALK,ANY,1,66,66,
265,338,WALK,ANY,1,66,66,
265,356,SWARM,ANY,20,66,66,Swarm
265,356,WALK,DAY,10,66,66,
265,354,WALK,DAY,10,66,66,
265,356,WALK,NIGHT,10,66,66,
265,354,WALK,NIGHT,10,66,66,
265,338,RADAR,ANY,20,66,66,PokeRadar
265,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
265,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
266,42,WALK,ANY,20,66,66,
266,93,WALK,ANY,20,66,66,
266,356,WALK,MORNING,10,66,66,
266,354,WALK,MORNING,10,66,66,
266,437,WALK,ANY,10,66,66,
266,358,WALK,ANY,10,66,66,
266,337,WALK,ANY,5,66,66,
266,338,WALK,ANY,5,66,66,
266,337,WALK,ANY,4,66,66,
266,338,WALK,ANY,4,66,66,
266,337,WALK,ANY,1,66,66,
266,338,WALK,ANY,1,66,66,
266,356,SWARM,ANY,20,66,66,Swarm
266,356,WALK,DAY,10,66,66,
266,354,WALK,DAY,10,66,66,
266,356,WALK,NIGHT,10,66,66,
266,354,WALK,NIGHT,10,66,66,
266,338,RADAR,ANY,20,66,66,PokeRadar
266,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
266,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
267,42,WALK,ANY,20,66,66,
267,93,WALK,ANY,20,66,66,
267,356,WALK,MORNING,10,66,66,
267,354,WALK,MORNING,10,66,66,
267,437,WALK,ANY,10,66,66,
267,358,WALK,ANY,10,66,66,
267,337,WALK,ANY,5,66,66,
267,338,WALK,ANY,5,66,66,
267,337,WALK,ANY,4,66,66,
267,338,WALK,ANY,4,66,66,
267,337,WALK,ANY,1,66,66,
267,338,WALK,ANY,1,66,66,
267,356,SWARM,ANY,20,66,66,Swarm
267,356,WALK,DAY,10,66,66,
267,354,WALK,DAY,10,66,66,
267,356,WALK,NIGHT,10,66,66,
267,354,WALK,NIGHT,10,66,66,
267,338,RADAR,ANY,20,66,66,PokeRadar
267,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
267,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
268,42,WALK,ANY,20,66,66,
268,93,WALK,ANY,20,66,66,
268,356,WALK,MORNING,10,66,66,
268,354,WALK,MORNING,10,66,66,
268,437,WALK,ANY,10,66,66,
268,358,WALK,ANY,10,66,66,
268,337,WALK,ANY,5,66,66,
268,338,WALK,ANY,5,66,66,
268,337,WALK,ANY,4,66,66,
268,338,WALK,ANY,4,66,66,
268,337,WALK,ANY,1,66,66,
268,338,WALK,ANY,1,66,66,
268,356,SWARM,ANY,20,66,66,Swarm
268,356,WALK,DAY,10,66,66,
268,354,WALK,DAY,10,66,66,
268,356,WALK,NIGHT,10,66,66,
268,354,WALK,NIGHT,10,66,66,
268,338,RADAR,ANY,20,66,66,PokeRadar
268,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
268,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
269,42,WALK,ANY,20,66,66,
269,93,WALK,ANY,20,66,66,
269,356,WALK,MORNING,10,66,66,
269,354,WALK,MORNING,10,66,66,
269,437,WALK,ANY,10,66,66,
269,358,WALK,ANY,10,66,66,
269,337,WALK,ANY,5,66,66,
269,338,WALK,ANY,5,66,66,
269,337,WALK,ANY,4,66,66,
269,338,WALK,ANY,4,66,66,
269,337,WALK,ANY,1,66,66,
269,338,WALK,ANY,1,66,66,
269,356,SWARM,ANY,20,66,66,Swarm
269,356,WALK,DAY,10,66,66,
269,354,WALK,DAY,10,66,66,
269,356,WALK,NIGHT,10,66,66,
269,354,WALK,NIGHT,10,66,66,
269,338,RADAR,ANY,20,66,66,PokeRadar
269,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
269,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
270,42,WALK,ANY,20,66,66,
270,93,WALK,ANY,20,66,66,
270,356,WALK,MORNING,10,66,66,
270,354,WALK,MORNING,10,66,66,
270,437,WALK,ANY,10,66,66,
270,358,WALK,ANY,10,66,66,
270,337,WALK,ANY,5,66,66,
270,338,WALK,ANY,5,66,66,
270,337,WALK,ANY,4,66,66,
270,338,WALK,ANY,4,66,66,
270,337,WALK,ANY,1,66,66,
270,338,WALK,ANY,1,66,66,
270,356,SWARM,ANY,20,66,66,Swarm
270,356,WALK,DAY,10,66,66,
270,354,WALK,DAY,10,66,66,
270,356,WALK,NIGHT,10,66,66,
270,354,WALK,NIGHT,10,66,66,
270,338,RADAR,ANY,20,66,66,PokeRadar
270,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
270,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
271,42,WALK,ANY,20,66,66,
271,93,WALK,ANY,20,66,66,
271,356,WALK,MORNING,10,66,66,
271,354,WALK,MORNING,10,66,66,
271,437,WALK,ANY,10,66,66,
271,358,WALK,ANY,10,66,66,
271,337,WALK,ANY,5,66,66,
271,338,WALK,ANY,5,66,66,
271,337,WALK,ANY,4,66,66,
271,338,WALK,ANY,4,66,66,
271,337,WALK,ANY,1,66,66,
271,338,WALK,ANY,1,66,66,
271,356,SWARM,ANY,20,66,66,Swarm
271,356,WALK,DAY,10,66,66,
271,354,WALK,DAY,10,66,66,
271,356,WALK,NIGHT,10,66,66,
271,354,WALK,NIGHT,10,66,66,
271,338,RADAR,ANY,20,66,66,PokeRadar
271,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
271,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
272,42,WALK,ANY,20,66,66,
272,93,WALK,ANY,20,66,66,
272,356,WALK,MORNING,10,66,66,
272,354,WALK,MORNING,10,66,66,
272,437,WALK,ANY,10,66,66,
272,358,WALK,ANY,10,66,66,
272,337,WALK,ANY,5,66,66,
272,338,WALK,ANY,5,66,66,
272,337,WALK,ANY,4,66,66,
272,338,WALK,ANY,4,66,66,
272,337,WALK,ANY,1,66,66,
272,338,WALK,ANY,1,66,66,
272,356,SWARM,ANY,20,66,66,Swarm
272,356,WALK,DAY,10,66,66,
272,354,WALK,DAY,10,66,66,
272,356,WALK,NIGHT,10,66,66,
272,354,WALK,NIGHT,10,66,66,
272,338,RADAR,ANY,20,66,66,PokeRadar
272,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
272,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
273,42,WALK,ANY,20,66,66,
273,93,WALK,ANY,20,66,66,
273,356,WALK,MORNING,10,66,66,
273,354,WALK,MORNING,10,66,66,
273,437,WALK,ANY,10,66,66,
273,358,WALK,ANY,10,66,66,
273,337,WALK,ANY,5,66,66,
273,338,WALK,ANY,5,66,66,
273,337,WALK,ANY,4,66,66,
273,338,WALK,ANY,4,66,66,
273,337,WALK,ANY,1,66,66,
273,338,WALK,ANY,1,66,66,
273,356,SWARM,ANY,20,66,66,Swarm
273,356,WALK,DAY,10,66,66,
273,354,WALK,DAY,10,66,66,
273,356,WALK,NIGHT,10,66,66,
273,354,WALK,NIGHT,10,66,66,
273,338,RADAR,ANY,20,66,66,PokeRadar
273,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
273,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
274,42,WALK,ANY,20,66,66,
274,93,WALK,ANY,20,66,66,
274,356,WALK,MORNING,10,66,66,
274,354,WALK,MORNING,10,66,66,
274,437,WALK,ANY,10,66,66,
274,358,WALK,ANY,10,66,66,
274,337,WALK,ANY,5,66,66,
274,338,WALK,ANY,5,66,66,
274,337,WALK,ANY,4,66,66,
274,338,WALK,ANY,4,66,66,
274,337,WALK,ANY,1,66,66,
274,338,WALK,ANY,1,66,66,
274,356,SWARM,ANY,20,66,66,Swarm
274,356,WALK,DAY,10,66,66,
274,354,WALK,DAY,10,66,66,
274,356,WALK,NIGHT,10,66,66,
274,354,WALK,NIGHT,10,66,66,
274,338,RADAR,ANY,20,66,66,PokeRadar
274,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
274,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
275,42,WALK,ANY,20,66,66,
275,93,WALK,ANY,20,66,66,
275,356,WALK,MORNING,10,66,66,
275,354,WALK,MORNING,10,66,66,
275,437,WALK,ANY,10,66,66,
275,358,WALK,ANY,10,66,66,
275,337,WALK,ANY,5,66,66,
275,338,WALK,ANY,5,66,66,
275,337,WALK,ANY,4,66,66,
275,338,WALK,ANY,4,66,66,
275,337,WALK,ANY,1,66,66,
275,338,WALK,ANY,1,66,66,
275,356,SWARM,ANY,20,66,66,Swarm
275,356,WALK,DAY,10,66,66,
275,354,WALK,DAY,10,66,66,
275,356,WALK,NIGHT,10,66,66,
275,354,WALK,NIGHT,10,66,66,
275,338,RADAR,ANY,20,66,66,PokeRadar
275,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
275,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
276,42,WALK,ANY,20,66,66,
276,93,WALK,ANY,20,66,66,
276,356,WALK,MORNING,10,66,66,
276,354,WALK,MORNING,10,66,66,
276,437,WALK,ANY,10,66,66,
276,358,WALK,ANY,10,66,66,
276,337,WALK,ANY,5,66,66,
276,338,WALK,ANY,5,66,66,
276,337,WALK,ANY,4,66,66,
276,338,WALK,ANY,4,66,66,
276,337,WALK,ANY,1,66,66,
276,338,WALK,ANY,1,66,66,
276,356,SWARM,ANY,20,66,66,Swarm
276,356,WALK,DAY,10,66,66,
276,354,WALK,DAY,10,66,66,
276,356,WALK,NIGHT,10,66,66,
276,354,WALK,NIGHT,10,66,66,
276,338,RADAR,ANY,20,66,66,PokeRadar
276,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
276,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
277,42,WALK,ANY,20,66,66,
277,93,WALK,ANY,20,66,66,
277,356,WALK,MORNING,10,66,66,
277,354,WALK,MORNING,10,66,66,
277,437,WALK,ANY,10,66,66,
277,358,WALK,ANY,10,66,66,
277,337,WALK,ANY,5,66,66,
277,338,WALK,ANY,5,66,66,
277,337,WALK,ANY,4,66,66,
277,338,WALK,ANY,4,66,66,
277,337,WALK,ANY,1,66,66,
277,338,WALK,ANY,1,66,66,
277,356,SWARM,ANY,20,66,66,Swarm
277,356,WALK,DAY,10,66,66,
277,354,WALK,DAY,10,66,66,
277,356,WALK,NIGHT,10,66,66,
277,354,WALK,NIGHT,10,66,66,
277,338,RADAR,ANY,20,66,66,PokeRadar
277,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
277,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
278,42,WALK,ANY,20,66,66,
278,93,WALK,ANY,20,66,66,
278,356,WALK,MORNING,10,66,66,
278,354,WALK,MORNING,10,66,66,
278,437,WALK,ANY,10,66,66,
278,358,WALK,ANY,10,66,66,
278,337,WALK,ANY,5,66,66,
278,338,WALK,ANY,5,66,66,
278,337,WALK,ANY,4,66,66,
278,338,WALK,ANY,4,66,66,
278,337,WALK,ANY,1,66,66,
278,338,WALK,ANY,1,66,66,
278,356,SWARM,ANY,20,66,66,Swarm
278,356,WALK,DAY,10,66,66,
278,354,WALK,DAY,10,66,66,
278,356,WALK,NIGHT,10,66,66,
278,354,WALK,NIGHT,10,66,66,
278,338,RADAR,ANY,20,66,66,PokeRadar
278,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
278,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
279,42,WALK,ANY,20,66,66,
279,93,WALK,ANY,20,66,66,
279,356,WALK,MORNING,10,66,66,
279,354,WALK,MORNING,10,66,66,
279,437,WALK,ANY,10,66,66,
279,358,WALK,ANY,10,66,66,
279,337,WALK,ANY,5,66,66,
279,338,WALK,ANY,5,66,66,
279,337,WALK,ANY,4,66,66,
279,338,WALK,ANY,4,66,66,
279,337,WALK,ANY,1,66,66,
279,338,WALK,ANY,1,66,66,
279,356,SWARM,ANY,20,66,66,Swarm
279,356,WALK,DAY,10,66,66,
279,354,WALK,DAY,10,66,66,
279,356,WALK,NIGHT,10,66,66,
279,354,WALK,NIGHT,10,66,66,
279,338,RADAR,ANY,20,66,66,PokeRadar
279,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
279,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
280,42,WALK,ANY,20,66,66,
280,93,WALK,ANY,20,66,66,
280,356,WALK,MORNING,10,66,66,
280,354,WALK,MORNING,10,66,66,
280,437,WALK,ANY,10,66,66,
280,358,WALK,ANY,10,66,66,
280,337,WALK,ANY,5,66,66,
280,338,WALK,ANY,5,66,66,
280,337,WALK,ANY,4,66,66,
280,338,WALK,ANY,4,66,66,
280,337,WALK,ANY,1,66,66,
280,338,WALK,ANY,1,66,66,
280,356,SWARM,ANY,20,66,66,Swarm
280,356,WALK,DAY,10,66,66,
280,354,WALK,DAY,10,66,66,
280,356,WALK,NIGHT,10,66,66,
280,354,WALK,NIGHT,10,66,66,
280,338,RADAR,ANY,20,66,66,PokeRadar
280,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
280,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
281,42,WALK,ANY,20,66,66,
281,93,WALK,ANY,20,66,66,
281,356,WALK,MORNING,10,66,66,
281,354,WALK,MORNING,10,66,66,
281,437,WALK,ANY,10,66,66,
281,358,WALK,ANY,10,66,66,
281,337,WALK,ANY,5,66,66,
281,338,WALK,ANY,5,66,66,
281,337,WALK,ANY,4,66,66,
281,338,WALK,ANY,4,66,66,
281,337,WALK,ANY,1,66,66,
281,338,WALK,ANY,1,66,66,
281,356,SWARM,ANY,20,66,66,Swarm
281,356,WALK,DAY,10,66,66,
281,354,WALK,DAY,10,66,66,
281,356,WALK,NIGHT,10,66,66,
281,354,WALK,NIGHT,10,66,66,
281,338,RADAR,ANY,20,66,66,PokeRadar
281,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
281,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
282,42,WALK,ANY,20,66,66,
282,93,WALK,ANY,20,66,66,
282,356,WALK,MORNING,10,66,66,
282,354,WALK,MORNING,10,66,66,
282,437,WALK,ANY,10,66,66,
282,358,WALK,ANY,10,66,66,
282,337,WALK,ANY,5,66,66,
282,338,WALK,ANY,5,66,66,
282,337,WALK,ANY,4,66,66,
282,338,WALK,ANY,4,66,66,
282,337,WALK,ANY,1,66,66,
282,338,WALK,ANY,1,66,66,
282,356,SWARM,ANY,20,66,66,Swarm
282,356,WALK,DAY,10,66,66,
282,354,WALK,DAY,10,66,66,
282,356,WALK,NIGHT,10,66,66,
282,354,WALK,NIGHT,10,66,66,
282,338,RADAR,ANY,20,66,66,PokeRadar
282,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
282,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
283,42,WALK,ANY,20,66,66,
283,93,WALK,ANY,20,66,66,
283,356,WALK,MORNING,10,66,66,
283,354,WALK,MORNING,10,66,66,
283,437,WALK,ANY,10,66,66,
283,358,WALK,ANY,10,66,66,
283,337,WALK,ANY,5,66,66,
283,338,WALK,ANY,5,66,66,
283,337,WALK,ANY,4,66,66,
283,338,WALK,ANY,4,66,66,
283,337,WALK,ANY,1,66,66,
283,338,WALK,ANY,1,66,66,
283,356,SWARM,ANY,20,66,66,Swarm
283,356,WALK,DAY,10,66,66,
283,354,WALK,DAY,10,66,66,
283,356,WALK,NIGHT,10,66,66,
283,354,WALK,NIGHT,10,66,66,
283,338,RADAR,ANY,20,66,66,PokeRadar
283,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
283,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
284,42,WALK,ANY,20,66,66,
284,93,WALK,ANY,20,66,66,
